iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.4255079948851162,0.44847846746080133,0.41189333288260105
2,0.4255079948851162,0.44847846746080133,0.41189333288260105
3,0.42555855308264723,0.44894454842037435,0.4159103386289467
4,0.42555855308264723,0.44894454842037435,0.4159103386289467
5,0.42555855308264723,0.44894454842037435,0.4159103386289467
6,0.42555855308264723,0.44894454842037435,0.4159103386289467
7,0.42555855308264723,0.44894454842037435,0.4159103386289467
8,0.42555855308264723,0.44894454842037435,0.4159103386289467
9,0.42555855308264723,0.44894454842037435,0.4159103386289467
10,0.42555855308264723,0.44894454842037435,0.4159103386289467
11,0.42555855308264723,0.44894454842037435,0.4159103386289467
12,0.42555855308264723,0.44894454842037435,0.4159103386289467
13,0.42555855308264723,0.44894454842037435,0.4159103386289467
14,0.42555855308264723,0.44894454842037435,0.4159103386289467
15,0.42555855308264723,0.44894454842037435,0.4159103386289467
16,0.42555855308264723,0.44894454842037435,0.4159103386289467
17,0.42555855308264723,0.44894454842037435,0.4159103386289467
18,0.42555855308264723,0.44894454842037435,0.4159103386289467
19,0.42555855308264723,0.44894454842037435,0.4159103386289467
20,0.42555855308264723,0.44894454842037435,0.4159103386289467
21,0.42555855308264723,0.44894454842037435,0.4159103386289467
22,0.42555855308264723,0.44894454842037435,0.4159103386289467
23,0.42555855308264723,0.44894454842037435,0.4159103386289467
24,0.42555855308264723,0.44894454842037435,0.4159103386289467
25,0.42555855308264723,0.44894454842037435,0.4159103386289467
26,0.42555855308264723,0.44894454842037435,0.4159103386289467
27,0.42555855308264723,0.44894454842037435,0.4159103386289467
28,0.42555855308264723,0.44894454842037435,0.4159103386289467
29,0.42555855308264723,0.44894454842037435,0.4159103386289467
30,0.42555855308264723,0.44894454842037435,0.4159103386289467
31,0.42555855308264723,0.44894454842037435,0.4159103386289467
32,0.42555855308264723,0.44894454842037435,0.4159103386289467
33,0.42555855308264723,0.44894454842037435,0.4159103386289467
34,0.42555855308264723,0.44894454842037435,0.4159103386289467
35,0.42555855308264723,0.44894454842037435,0.4159103386289467
36,0.42555855308264723,0.44894454842037435,0.4159103386289467
37,0.42555855308264723,0.44894454842037435,0.4159103386289467
38,0.42564008125491776,0.4492562021684126,0.4176101620086346
39,0.42564008125491776,0.4492562021684126,0.4176101620086346
40,0.42564008125491776,0.4492562021684126,0.4176101620086346
