iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.4346451684568782,0.46076405886888055,0.43084206768258904
2,0.4346451684568782,0.46076405886888055,0.43084206768258904
3,0.43542679914884047,0.46205011476192887,0.42912423392864624
4,0.43542679914884047,0.46205011476192887,0.42912423392864624
5,0.43542679914884047,0.46205011476192887,0.42912423392864624
6,0.43542679914884047,0.46205011476192887,0.42912423392864624
7,0.43542679914884047,0.46205011476192887,0.42912423392864624
8,0.43542679914884047,0.46205011476192887,0.42912423392864624
9,0.43542679914884047,0.46205011476192887,0.42912423392864624
10,0.43542679914884047,0.46205011476192887,0.42912423392864624
11,0.43542679914884047,0.46205011476192887,0.42912423392864624
12,0.43542679914884047,0.46205011476192887,0.42912423392864624
13,0.43542679914884047,0.46205011476192887,0.42912423392864624
14,0.43565822137929944,0.46199430806062247,0.4305527960699124
15,0.43565822137929944,0.46199430806062247,0.4305527960699124
16,0.43565822137929944,0.46199430806062247,0.4305527960699124
17,0.43565822137929944,0.46199430806062247,0.4305527960699124
18,0.43565822137929944,0.46199430806062247,0.4305527960699124
19,0.43565822137929944,0.46199430806062247,0.4305527960699124
20,0.43565822137929944,0.46199430806062247,0.4305527960699124
21,0.43565822137929944,0.46199430806062247,0.4305527960699124
22,0.43565822137929944,0.46199430806062247,0.4305527960699124
23,0.43567190787140664,0.4600839603061423,0.4295619486794068
24,0.43567190787140664,0.4600839603061423,0.4295619486794068
25,0.43567190787140664,0.4600839603061423,0.4295619486794068
26,0.43567190787140664,0.4600839603061423,0.4295619486794068
27,0.43567190787140664,0.4600839603061423,0.4295619486794068
28,0.43567190787140664,0.4600839603061423,0.4295619486794068
29,0.43567190787140664,0.4600839603061423,0.4295619486794068
30,0.43567190787140664,0.4600839603061423,0.4295619486794068
31,0.4358928300338756,0.4613814616227078,0.4289888680029238
32,0.4358928300338756,0.4613814616227078,0.4289888680029238
33,0.4358928300338756,0.4613814616227078,0.4289888680029238
34,0.4358928300338756,0.4613814616227078,0.4289888680029238
35,0.4358928300338756,0.4613814616227078,0.4289888680029238
36,0.4358928300338756,0.4613814616227078,0.4289888680029238
37,0.4358928300338756,0.4613814616227078,0.4289888680029238
38,0.4358928300338756,0.4613814616227078,0.4289888680029238
39,0.4358928300338756,0.4613814616227078,0.4289888680029238
40,0.4358928300338756,0.4613814616227078,0.4289888680029238
41,0.4358928300338756,0.4613814616227078,0.4289888680029238
42,0.4358928300338756,0.4613814616227078,0.4289888680029238
43,0.4358928300338756,0.4613814616227078,0.4289888680029238
44,0.4358928300338756,0.4613814616227078,0.4289888680029238
45,0.4358928300338756,0.4613814616227078,0.4289888680029238
46,0.4358928300338756,0.4613814616227078,0.4289888680029238
47,0.4358928300338756,0.4613814616227078,0.4289888680029238
48,0.4358928300338756,0.4613814616227078,0.4289888680029238
49,0.4358928300338756,0.4613814616227078,0.4289888680029238
50,0.4358928300338756,0.4613814616227078,0.4289888680029238
