iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.4249021668893203,0.4484123616046979,0.4157940809177825
2,0.42554986278520995,0.44886505789494924,0.40909950949094165
3,0.42554986278520995,0.44886505789494924,0.40909950949094165
4,0.42554986278520995,0.44886505789494924,0.40909950949094165
5,0.42554986278520995,0.44886505789494924,0.40909950949094165
6,0.42554986278520995,0.44886505789494924,0.40909950949094165
7,0.42554986278520995,0.44886505789494924,0.40909950949094165
8,0.42554986278520995,0.44886505789494924,0.40909950949094165
9,0.42554986278520995,0.44886505789494924,0.40909950949094165
10,0.42554986278520995,0.44886505789494924,0.40909950949094165
11,0.42554986278520995,0.44886505789494924,0.40909950949094165
12,0.42554986278520995,0.44886505789494924,0.40909950949094165
13,0.42554986278520995,0.44886505789494924,0.40909950949094165
14,0.42554986278520995,0.44886505789494924,0.40909950949094165
15,0.42554986278520995,0.44886505789494924,0.40909950949094165
16,0.42554986278520995,0.44886505789494924,0.40909950949094165
17,0.42558714000620645,0.4487248529679272,0.41725781886338154
18,0.42558714000620645,0.4487248529679272,0.41725781886338154
19,0.42558714000620645,0.4487248529679272,0.41725781886338154
20,0.42558714000620645,0.4487248529679272,0.41725781886338154
21,0.42558714000620645,0.4487248529679272,0.41725781886338154
22,0.42558714000620645,0.4487248529679272,0.41725781886338154
23,0.42558714000620645,0.4487248529679272,0.41725781886338154
24,0.4255900830234973,0.44987403277602234,0.4186828962793496
25,0.4255900830234973,0.44987403277602234,0.4186828962793496
26,0.42608408697166034,0.4505904454020063,0.41616134127387383
27,0.42608408697166034,0.4505904454020063,0.41616134127387383
28,0.42608408697166034,0.4505904454020063,0.41616134127387383
29,0.42608408697166034,0.4505904454020063,0.41616134127387383
30,0.42608408697166034,0.4505904454020063,0.41616134127387383
31,0.42608408697166034,0.4505904454020063,0.41616134127387383
32,0.42608408697166034,0.4505904454020063,0.41616134127387383
33,0.42608408697166034,0.4505904454020063,0.41616134127387383
34,0.42608408697166034,0.4505904454020063,0.41616134127387383
35,0.42608408697166034,0.4505904454020063,0.41616134127387383
36,0.42648616956717017,0.45205345093474153,0.41697752511821556
37,0.42648616956717017,0.45205345093474153,0.41697752511821556
38,0.42648616956717017,0.45205345093474153,0.41697752511821556
39,0.42648616956717017,0.45205345093474153,0.41697752511821556
40,0.42648616956717017,0.45205345093474153,0.41697752511821556
