id,iteration,on_pareto_front,ndcg,book_ndcg,revenue
03ffba4c-c772-4424-9360-9e0257049d25,0,False,0.42115889999591005,0.4449659586927466,0.41119610215389113
15c99a8d-948e-4f5d-bb92-d2e2aaf57972,7,False,0.4239149302075378,0.44678149093106495,0.4098941348288126
193a7966-d477-43be-874b-af2f8222657e,18,False,0.4226699888745144,0.44401280455893855,0.4101956688888443
1b9866b1-c3ac-482f-ba05-3285b6e9f30b,4,False,0.4218564511655148,0.4449752693008427,0.4104181407067774
3d7bb875-2017-490e-8845-da246db9d459,7,False,0.4239149302075378,0.44678149093106495,0.4098941348288126
41af8c1b-d5fb-4374-a194-a7a993325806,5,False,0.41823104422625224,0.4399121749907156,0.4047684242674376
4654a5e8-71d9-413e-9ad5-9dcf2154dd17,25,False,0.423607250948159,0.44793886741402433,0.4136557945695356
4c4e8330-7155-4e69-97bd-5dac6d584528,19,False,0.42558714000620645,0.4487248529679272,0.41725781886338154
53fe38bb-96fa-4838-9186-2c87e0624125,16,False,0.42095346822715485,0.4436484877837233,0.40873761087212396
5776da8f-db3c-49bf-9233-f91be0be5cf3,2,False,0.42554986278520995,0.44886505789494924,0.40909950949094165
5d0da0ad-7620-429f-b1c8-45ca296849a2,2,False,0.42554986278520995,0.44886505789494924,0.40909950949094165
6b8b3eda-8853-4cab-b2ef-493673613e9c,1,False,0.4249021668893203,0.4484123616046979,0.4157940809177825
6d1dd47d-5428-4b52-af5d-beb57cffc1ba,15,False,0.4238145858997198,0.4475598181834686,0.41069632913256887
70676bfd-3942-4d08-974b-dd73606ebb4a,11,False,0.42139622859729026,0.44489622368528936,0.4081387847413691
7f9332ff-82c8-4f2e-a650-e37aab93307d,8,False,0.4247931410034381,0.44777736252726075,0.41390094626482454
7ffc4005-9692-47d3-ad5d-f3b6c7ce3705,28,True,0.4255900830234973,0.44987403277602234,0.4186828962793496
804daf68-a22c-4604-a4fa-7336f754f5a9,29,True,0.4255900830234973,0.44987403277602234,0.4186828962793496
825b80f0-db2b-4c17-9a2b-365e92f5ad0b,19,False,0.42558714000620645,0.4487248529679272,0.41725781886338154
84ae20f6-867e-4a1d-ab9a-6813bc5c92ca,17,False,0.42558714000620645,0.4487248529679272,0.41725781886338154
86aefe4b-bc91-4624-8a9d-a71ae3670704,21,False,0.42554986278520995,0.44886505789494924,0.40909950949094165
93252016-c83b-47cb-8fb6-77a59d728e2f,27,False,0.42351545456044215,0.44805244947095113,0.4150353504641438
9a2c7626-958f-4a65-ae6b-b58094ef1653,6,False,0.42402068285481,0.44714437120834627,0.4121356523730302
9dce1d7a-8aeb-4c6e-9ad5-fa540c52a248,13,False,0.42554986278520995,0.44886505789494924,0.40909950949094165
a116721f-4c7c-4822-9076-b66a19f2ade1,26,False,0.42608408697166034,0.4505904454020063,0.41616134127387383
a7b51545-a7fe-4ef7-9f97-3f6e690a71a9,39,True,0.42648616956717017,0.45205345093474153,0.41697752511821556
a96667a1-5fd0-4dff-8922-62f578160357,9,False,0.4215412670031252,0.4442111546348028,0.4114284821931744
ae214e03-9af3-49e0-a081-6e8f868774ca,8,False,0.4247931410034381,0.44777736252726075,0.41390094626482454
af20cc9c-64ab-40f8-b6d2-bff34d1d2486,40,False,0.4218564511655148,0.4449752693008427,0.4104181407067774
b177421d-965f-4aa5-9012-9fa0c3220b49,12,False,0.4238145858997198,0.4475598181834686,0.41069632913256887
b6b86326-abca-48e1-9d8c-b849784bc1c2,1,False,0.4249021668893203,0.4484123616046979,0.4157940809177825
ba16740f-9e94-4bd7-a8db-01c96c8fb40a,35,True,0.4255986939131942,0.4487414812821336,0.41726226604537703
bc00b840-a682-4ac3-baaf-f21a99d1bb86,6,False,0.42402068285481,0.44714437120834627,0.4121356523730302
bd1fae34-00ce-4194-9460-0a59413bcab2,10,False,0.42095346822715485,0.4436484877837233,0.40873761087212396
c498e953-13fb-45ef-b0de-2c4aa9a0405b,29,True,0.4255900830234973,0.44987403277602234,0.4186828962793496
d0c229c8-639e-4078-ad0b-13f51dda7e2d,36,True,0.42648616956717017,0.45205345093474153,0.41697752511821556
d65dfe8a-e223-4f23-8f67-f6945c7d7636,28,True,0.4255900830234973,0.44987403277602234,0.4186828962793496
ea8f9125-fd2d-4e7a-ab1d-4f55258b921d,26,False,0.42608408697166034,0.4505904454020063,0.41616134127387383
eb8b3b0e-f4ae-4fd6-a992-f2b9badd3b4d,23,False,0.4216520542694542,0.4460281412996973,0.4111186374878071
f51f1695-216c-47e0-9b60-02a0e8e664f8,24,True,0.4255900830234973,0.44987403277602234,0.4186828962793496
fc576945-71bd-49c2-95bc-e1f4c0d5e84b,24,True,0.4255900830234973,0.44987403277602234,0.4186828962793496
