id,iteration,on_pareto_front,ndcg,book_ndcg,revenue
029b7604-98f6-48a8-b3f4-7d2dcb627549,0,False,0.42115889999591005,0.4449659586927466,0.41119610215389113
0eb5fea1-e8e4-416c-89a1-ef92233c0755,27,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
2715f51a-694e-4328-8671-398702fc8142,7,False,0.4219484050697368,0.44648282401160583,0.4138014781816636
38558906-ec0d-446d-a81d-c5aa53f1cf65,28,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
40855e53-b06f-48be-aca6-96b62545cbd4,24,False,0.42117928692552564,0.44319808314750286,0.4074906888888095
40feccbd-25a0-4eda-a1fc-35cfa25aaea1,10,False,0.42117986391598244,0.445930654183771,0.4136293250198819
4d1c08a3-0dbd-4d23-b41f-efe603127092,28,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
51cd90db-23f1-4268-a0f2-696e67d2782f,25,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
54bd9fb2-d138-4288-8619-a1edd4ded3e7,27,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
57e4e0ea-7a27-426c-9b4d-d1bd2ad61ea8,26,False,0.4231754167332486,0.44646608494241613,0.4105333343845311
5b598bec-6032-4c8e-a6b4-18e82c286fec,5,False,0.4231754167332486,0.44646608494241613,0.4105333343845311
5cae024d-e22f-4048-a751-6f8fad530628,12,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
632d589e-a657-46fa-ade4-941b502fe674,1,True,0.42309388220469496,0.4466295324645567,0.41870352754673446
6397a70b-3527-4fa3-b205-9bb0ed9a3b17,20,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
681f969b-c984-4186-aade-fef00282cf41,9,False,0.42236187526809804,0.4452828734538181,0.4084459956394112
6dbf8304-b372-4e68-aa60-caaece91ed9e,18,False,0.42148488083549,0.4449001154486416,0.4090886149419459
715285bd-d374-4fb3-ad13-b802d2ffa796,1,True,0.42309388220469496,0.4466295324645567,0.41870352754673446
7354f3f2-c97f-4734-bd69-55aca5b2f19e,2,False,0.4238987028205495,0.446442853498414,0.41379315059403643
7bd45830-a5be-4599-8c2a-bb815b8c12fe,33,False,0.4231754167332486,0.44646608494241613,0.4105333343845311
7d0948c9-d251-42cb-bf81-62ecd8d85275,21,False,0.0,0.0,0.0
8091c316-cabf-44c6-bbbf-040048ba8eb7,25,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
86e9824b-1e13-4670-b1ad-f6ea1ea15c23,36,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
89e02fea-2eaf-4cf0-b78f-560018f8c465,4,False,0.42412561752229483,0.4483845346886463,0.4104189121649411
924d5417-f7fa-460a-b2d3-6e4206c0bf75,23,False,0.42148488083549,0.4449001154486416,0.4090886149419459
a082a9a2-b634-4e9c-80ad-dff71039a0cb,8,False,0.4219956624376405,0.4451375452993727,0.40961074329427355
a58524c4-a7fe-4314-83b7-bfdb27532452,2,False,0.4238987028205495,0.446442853498414,0.41379315059403643
aef25cd4-28cf-4b43-83e9-bcf1c06dab14,20,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
d0ca3c66-e2d7-4e43-9515-6700a6097d34,13,False,0.4231754167332486,0.44646608494241613,0.4105333343845311
d254719d-5f2f-4b68-8149-48cfe8ddb399,9,False,0.42236187526809804,0.4452828734538181,0.4084459956394112
db083c6d-2506-4824-b51d-e60c394ea3f7,39,True,0.42560195942075535,0.4492923675619474,0.4165884604493504
e18310d8-67c8-416e-bd57-63e7d1fc8513,16,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
e38f6e25-eeae-4d37-982e-2dbba8ccff5e,22,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
e39c68b9-aa02-42ac-8f27-60b888d237df,11,False,0.0,0.0,0.0
e3f3a1cd-f937-4ecf-98e1-b6fc255a6a1a,6,False,0.42383834962997713,0.448667801749341,0.41348214130224753
e6f0f2f9-3a13-4f1a-89a9-01bf754840c4,5,False,0.4231754167332486,0.44646608494241613,0.4105333343845311
e8f90c09-9846-4f56-b745-f4d48f7b792e,12,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
edbc5a40-269b-43fc-93c1-7a842c55b5ce,22,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
f781cc2e-9e99-44d8-964c-f97e752b43fc,16,True,0.42463127403846995,0.44898742882275383,0.41848777721229063
f8c07bf9-33bc-42db-b88e-c108cd2d252f,3,False,0.42184586454826845,0.44511969914379745,0.4070154305461756
f92f9047-179d-4f16-a366-2c35d4a62c75,0,False,0.42115889999591005,0.4449659586927466,0.41119610215389113
