iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.4349587616589729,0.45918863802035886,0.42270422531649054
2,0.438102305908839,0.46143214493180124,0.423237356554313
3,0.438102305908839,0.46143214493180124,0.423237356554313
4,0.43882695452860737,0.46321662222357424,0.4240012956235058
5,0.43882695452860737,0.46321662222357424,0.4240012956235058
6,0.43882695452860737,0.46321662222357424,0.4240012956235058
7,0.43882695452860737,0.46321662222357424,0.4240012956235058
8,0.43882695452860737,0.46321662222357424,0.4240012956235058
9,0.43882695452860737,0.46321662222357424,0.4240012956235058
10,0.43882695452860737,0.46321662222357424,0.4240012956235058
11,0.43882695452860737,0.46321662222357424,0.4240012956235058
12,0.43882695452860737,0.46321662222357424,0.4240012956235058
13,0.43882695452860737,0.46321662222357424,0.4240012956235058
14,0.43882695452860737,0.46321662222357424,0.4240012956235058
15,0.43882695452860737,0.46321662222357424,0.4240012956235058
16,0.43882695452860737,0.46321662222357424,0.4240012956235058
17,0.43882695452860737,0.46321662222357424,0.4240012956235058
18,0.43882695452860737,0.46321662222357424,0.4240012956235058
19,0.43882695452860737,0.46321662222357424,0.4240012956235058
20,0.43882695452860737,0.46321662222357424,0.4240012956235058
21,0.43882695452860737,0.46321662222357424,0.4240012956235058
22,0.43882695452860737,0.46321662222357424,0.4240012956235058
23,0.43882695452860737,0.46321662222357424,0.4240012956235058
24,0.43882695452860737,0.46321662222357424,0.4240012956235058
25,0.43882695452860737,0.46321662222357424,0.4240012956235058
26,0.43882695452860737,0.46321662222357424,0.4240012956235058
27,0.43882695452860737,0.46321662222357424,0.4240012956235058
28,0.43882695452860737,0.46321662222357424,0.4240012956235058
29,0.43882695452860737,0.46321662222357424,0.4240012956235058
30,0.43882695452860737,0.46321662222357424,0.4240012956235058
31,0.43882695452860737,0.46321662222357424,0.4240012956235058
32,0.43882695452860737,0.46321662222357424,0.4240012956235058
33,0.43882695452860737,0.46321662222357424,0.4240012956235058
34,0.43882695452860737,0.46321662222357424,0.4240012956235058
35,0.43882695452860737,0.46321662222357424,0.4240012956235058
36,0.4393988322258969,0.46371375641106705,0.42282213754743697
37,0.4393988322258969,0.46371375641106705,0.42282213754743697
38,0.4393988322258969,0.46371375641106705,0.42282213754743697
39,0.4393988322258969,0.46371375641106705,0.42282213754743697
40,0.4398464840271819,0.463415804190431,0.42433406902703774
41,0.4398464840271819,0.463415804190431,0.42433406902703774
42,0.4398464840271819,0.463415804190431,0.42433406902703774
43,0.4398464840271819,0.463415804190431,0.42433406902703774
44,0.4398464840271819,0.463415804190431,0.42433406902703774
45,0.4398464840271819,0.463415804190431,0.42433406902703774
46,0.4398464840271819,0.463415804190431,0.42433406902703774
47,0.4398464840271819,0.463415804190431,0.42433406902703774
48,0.4398464840271819,0.463415804190431,0.42433406902703774
49,0.4398464840271819,0.463415804190431,0.42433406902703774
50,0.4398464840271819,0.463415804190431,0.42433406902703774
