iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.42776719786489514,0.45108429711297143,0.40721785532307064
2,0.42776719786489514,0.45108429711297143,0.40721785532307064
3,0.42776719786489514,0.45108429711297143,0.40721785532307064
4,0.4282656698814591,0.45209448547554243,0.40813997426564624
5,0.4282656698814591,0.45209448547554243,0.40813997426564624
6,0.4282656698814591,0.45209448547554243,0.40813997426564624
7,0.4305456302644036,0.45524298478015274,0.40780406330672525
8,0.4305456302644036,0.45524298478015274,0.40780406330672525
9,0.4305456302644036,0.45524298478015274,0.40780406330672525
10,0.4305456302644036,0.45524298478015274,0.40780406330672525
11,0.4305456302644036,0.45524298478015274,0.40780406330672525
12,0.4305456302644036,0.45524298478015274,0.40780406330672525
13,0.4305456302644036,0.45524298478015274,0.40780406330672525
14,0.4305456302644036,0.45524298478015274,0.40780406330672525
15,0.4305456302644036,0.45524298478015274,0.40780406330672525
16,0.4305456302644036,0.45524298478015274,0.40780406330672525
17,0.4305456302644036,0.45524298478015274,0.40780406330672525
18,0.4305456302644036,0.45524298478015274,0.40780406330672525
19,0.4305456302644036,0.45524298478015274,0.40780406330672525
20,0.4305456302644036,0.45524298478015274,0.40780406330672525
21,0.4305456302644036,0.45524298478015274,0.40780406330672525
22,0.4305456302644036,0.45524298478015274,0.40780406330672525
23,0.4305456302644036,0.45524298478015274,0.40780406330672525
24,0.4305456302644036,0.45524298478015274,0.40780406330672525
25,0.4305456302644036,0.45524298478015274,0.40780406330672525
26,0.4305456302644036,0.45524298478015274,0.40780406330672525
27,0.4305456302644036,0.45524298478015274,0.40780406330672525
28,0.4305456302644036,0.45524298478015274,0.40780406330672525
29,0.4305456302644036,0.45524298478015274,0.40780406330672525
30,0.4305456302644036,0.45524298478015274,0.40780406330672525
31,0.4305456302644036,0.45524298478015274,0.40780406330672525
32,0.4305456302644036,0.45524298478015274,0.40780406330672525
33,0.4305456302644036,0.45524298478015274,0.40780406330672525
34,0.4305456302644036,0.45524298478015274,0.40780406330672525
35,0.4305456302644036,0.45524298478015274,0.40780406330672525
36,0.4305456302644036,0.45524298478015274,0.40780406330672525
37,0.4305456302644036,0.45524298478015274,0.40780406330672525
38,0.4305456302644036,0.45524298478015274,0.40780406330672525
39,0.4305456302644036,0.45524298478015274,0.40780406330672525
40,0.4305456302644036,0.45524298478015274,0.40780406330672525
