id,iteration,on_pareto_front,ndcg,book_ndcg,revenue
0166ddd5-38f2-4fb4-83a6-d2d50d1124a9,13,False,0.43508219892694405,0.4601031352713842,0.4272293430651607
0e59dc1c-42d3-4e62-ac62-99a2394c0760,28,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
0f629aa8-030a-47c8-aacc-381882715b21,38,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
15a44b54-4f49-4cce-b63f-a7ef31a4fb72,14,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
1c1b81a1-dfaf-4884-97dd-3e6781d45aca,42,True,0.4349855990640787,0.4615497366008221,0.43133449216102976
1ee242b1-6379-4769-b1d2-630e07d2466c,15,True,0.43542679914884047,0.46205011476192887,0.42912423392864624
292155d6-596a-4532-ad00-6b0024b30816,38,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
2ad4b69f-c96b-4997-8454-ac023b573e84,35,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
31141faa-dbde-4d5a-bca8-af24d9b05273,25,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
340a38a9-714a-404a-bf24-3988786b2e03,31,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
3f169467-88a7-4b02-8bb6-6a077f012b57,43,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
432ca051-31f9-4274-b6eb-4647d2581476,1,False,0.4346451684568782,0.46076405886888055,0.43084206768258904
48cb9ed7-d35b-44b6-a943-8d2576219305,35,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
4b7ff04e-107c-4ae9-8ba2-efd0b20730db,50,False,0.43405701167377325,0.4609656300179376,0.42945711963120087
5440669f-c0fd-493a-9d2d-e54a20fefc6e,20,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
57a7dbcb-3c27-4d53-bf1e-4974954c395e,22,False,0.43316234075261983,0.45965674105027293,0.4267413606820223
5b07c494-b007-43f8-96d3-58287fd81a79,23,True,0.43567190787140664,0.4600839603061423,0.4295619486794068
6145eea6-4f2c-4c6a-a870-1d2b56a6d0c7,20,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
62ff120d-47db-4b4b-aa6b-30892a2c7731,33,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
7a1e53dd-a37b-4637-883b-eabe73b2a52c,5,True,0.4347115201737086,0.4620127453065488,0.4295503422201056
802a0b2e-fba0-4c82-8739-1e89ea4d1be6,26,False,0.43423407576734574,0.4599829917679715,0.42610517072937354
8d5a5541-a112-45d7-94cd-05fa13322f00,18,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
972f0f63-b0de-4ec7-8ac1-477a28baebcb,3,True,0.43542679914884047,0.46205011476192887,0.42912423392864624
9be85fad-6fa9-44f9-a66b-c5978d2ca4a6,31,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
a26ffeca-a078-46dd-82bf-577a946c80be,15,True,0.43542679914884047,0.46205011476192887,0.42912423392864624
b678ee12-5658-41be-8494-2d24a7d1f763,43,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
ba092eb8-4f29-4505-9cbd-d7c299191370,14,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
bbabc7d3-bf11-4511-9b67-1a44912cd9bf,19,False,0.4353066788448911,0.4606465415611206,0.4253934939742542
bd3c3af4-55cb-4d09-bc01-74fd1bedc94d,23,True,0.43567190787140664,0.4600839603061423,0.4295619486794068
bd59f4bc-d281-4cb4-8cb7-c9ff3dbcc896,4,False,0.43408760602032287,0.46109320263572956,0.4311009199555195
c54846be-9802-41a8-ab88-d1158baa77bd,7,True,0.43542679914884047,0.46205011476192887,0.42912423392864624
cbfdf979-d8c2-4026-9725-a65a0fcf2954,18,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
cd7ba052-10cb-4093-a40f-8063db41dc2d,7,True,0.43542679914884047,0.46205011476192887,0.42912423392864624
d27d493b-bfd1-46bf-b0d9-05e30e56f0b6,0,False,0.42182047536787276,0.4462294883733492,0.4092006753268784
e671e0d1-fb07-41d2-854d-e477c270c351,33,True,0.4358928300338756,0.4613814616227078,0.4289888680029238
f264c6d2-706d-43cd-92c9-26c2cf6798e3,16,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
f514003f-fa93-4bf8-9934-438b8a54e1cf,0,False,0.42182047536787276,0.4462294883733492,0.4092006753268784
f723f764-5936-488d-a39b-16e278215bdd,3,True,0.43542679914884047,0.46205011476192887,0.42912423392864624
fe7b5a23-ae3e-4fea-a171-986218fb482b,28,True,0.43565822137929944,0.46199430806062247,0.4305527960699124
ff2e0e32-9c54-453e-8467-d4751f035018,47,True,0.4339999316049072,0.46102318809735193,0.4325517541736582
