iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.4259936563896601,0.4449133734391836,0.4008504841258444
2,0.4259936563896601,0.4449133734391836,0.4008504841258444
3,0.4259936563896601,0.4449133734391836,0.4008504841258444
4,0.4259936563896601,0.4449133734391836,0.4008504841258444
5,0.4259936563896601,0.4449133734391836,0.4008504841258444
6,0.4259936563896601,0.4449133734391836,0.4008504841258444
7,0.42893421620764616,0.4474648553676659,0.4023520097418845
8,0.42893421620764616,0.4474648553676659,0.4023520097418845
9,0.42893421620764616,0.4474648553676659,0.4023520097418845
10,0.42893421620764616,0.4474648553676659,0.4023520097418845
11,0.42893421620764616,0.4474648553676659,0.4023520097418845
12,0.42893421620764616,0.4474648553676659,0.4023520097418845
13,0.42893421620764616,0.4474648553676659,0.4023520097418845
14,0.42893421620764616,0.4474648553676659,0.4023520097418845
15,0.42893421620764616,0.4474648553676659,0.4023520097418845
16,0.42893421620764616,0.4474648553676659,0.4023520097418845
17,0.42893421620764616,0.4474648553676659,0.4023520097418845
18,0.42893421620764616,0.4474648553676659,0.4023520097418845
19,0.42893421620764616,0.4474648553676659,0.4023520097418845
20,0.42893421620764616,0.4474648553676659,0.4023520097418845
21,0.42893421620764616,0.4474648553676659,0.4023520097418845
22,0.42893421620764616,0.4474648553676659,0.4023520097418845
23,0.43021971069330095,0.45024340490281833,0.40435942499641986
24,0.43021971069330095,0.45024340490281833,0.40435942499641986
25,0.43021971069330095,0.45024340490281833,0.40435942499641986
26,0.43021971069330095,0.45024340490281833,0.40435942499641986
27,0.43021971069330095,0.45024340490281833,0.40435942499641986
28,0.43021971069330095,0.45024340490281833,0.40435942499641986
29,0.43021971069330095,0.45024340490281833,0.40435942499641986
30,0.43021971069330095,0.45024340490281833,0.40435942499641986
31,0.43021971069330095,0.45024340490281833,0.40435942499641986
32,0.43021971069330095,0.45024340490281833,0.40435942499641986
33,0.43021971069330095,0.45024340490281833,0.40435942499641986
34,0.43021971069330095,0.45024340490281833,0.40435942499641986
35,0.43021971069330095,0.45024340490281833,0.40435942499641986
36,0.43021971069330095,0.45024340490281833,0.40435942499641986
37,0.43021971069330095,0.45024340490281833,0.40435942499641986
38,0.43021971069330095,0.45024340490281833,0.40435942499641986
39,0.43021971069330095,0.45024340490281833,0.40435942499641986
40,0.43021971069330095,0.45024340490281833,0.40435942499641986
