id,iteration,on_pareto_front,ndcg,book_ndcg,revenue
00431847-9491-4dc5-80d2-a856f9fa1fd7,19,False,0.42323427800658125,0.44931014165236344,0.41160839742480587
044c5d3e-0b38-4b39-82ed-eca7c3e3973b,14,False,0.4240870046291512,0.44705296931150257,0.4008481708411597
07d23ab9-1d44-4940-8fc0-957062b99a96,24,False,0.4261860382647775,0.4513457132203171,0.4100620812767877
0b0a86a6-6ee9-4433-951d-8c2af91aa2aa,10,False,0.4272571595764383,0.448202589122223,0.4014336015063074
0deef802-0c3c-425d-b929-ff5c49fa81dd,30,False,0.0,0.0,0.0
153de501-a5fe-455b-898a-b56526d52b2d,11,False,0.4245958540587887,0.447614437009095,0.40186950091821977
2bae4e84-66ad-4b55-8787-deffc260fed1,3,False,0.42424455583115483,0.4490500936705879,0.4075949930325672
2e144c56-459f-4264-95bd-55fcff2e1e3e,5,False,0.42323427800658125,0.44931014165236344,0.41160839742480587
2f67604f-fb83-413b-9eb0-f40cc4a04aca,26,False,0.4216537084342871,0.4456658857054392,0.3993390560414926
3cbaa84a-3b59-46ae-8cbd-ec352d66eaa9,13,False,0.42839077213178617,0.44908691456827715,0.40145599592629827
43aad3a6-75c7-4cee-ad9b-cf4b1466a5fd,0,False,0.42552157879461416,0.4477430946187746,0.40598945598123753
4ac9bbd7-c7c8-425e-88d3-12416384df09,8,False,0.4284613179951427,0.44849488502245555,0.40798810003284813
583cbc13-39e4-4723-8cb8-09b973913e93,20,False,0.4225622004792452,0.44494012909064895,0.3999751433487006
629112b8-e568-490a-9ed6-3d958df02b1e,12,False,0.4197782813229171,0.4433992591198671,0.4078278615443709
67542d96-ecfc-467a-bc7e-5577729652ae,1,False,0.4284613179951427,0.44849488502245555,0.40798810003284813
7b3bb7c6-63e9-418c-979a-4cf1e58ad1d0,29,False,0.4254213484102574,0.44873123046987373,0.4026504389987485
81db155c-6796-4034-b86e-64e86c034384,36,True,0.4289331409499615,0.45554111270583053,0.41800014922148104
8667c239-5f4e-4575-93a6-3cd0b43c802e,22,False,0.42418379546049567,0.4435009770280774,0.389015200481677
87b9b350-5077-479e-a455-0526b2341328,32,False,0.42300029407067535,0.446072413136606,0.40349115961633614
87c23dc8-f3cf-412c-9dc9-ddc7bab4123f,21,False,0.42014001421728764,0.4441586653302481,0.3957030624837145
8a14e871-7af2-419d-9c01-6ff385ae9785,4,False,0.42675263484788944,0.44690885618303144,0.3951189069996834
8ae84fc1-0efb-4790-b719-e5e3db9a4c9a,40,False,0.4197644080360726,0.4415171916929521,0.4016208232165058
985853d0-0c24-41b2-8f99-1e8e239d2eca,10,False,0.4272571595764383,0.448202589122223,0.4014336015063074
9cb22c9e-c712-47a0-a2ee-316bb0773ada,18,False,0.42529495595963523,0.450136658344155,0.40438190082275904
a205e268-330a-4139-8a6e-8dd174e9647c,0,False,0.42552157879461416,0.4477430946187746,0.40598945598123753
a2c6f4d2-a63c-43e6-a438-59a8e092de2e,13,False,0.42839077213178617,0.44908691456827715,0.40145599592629827
ab9701c8-b1fd-45ff-a985-c499bbfa77bc,25,False,0.0,0.0,0.0
b12f81ef-d1ab-4ee0-b884-a4d716491b40,9,False,0.42418379546049567,0.4435009770280774,0.389015200481677
b235bb03-a959-4fc4-9524-905fb143eb56,8,False,0.4284613179951427,0.44849488502245555,0.40798810003284813
b2596788-bcf6-4742-b266-b171aefb55b0,23,False,0.42552049621280025,0.44849446009236676,0.4027456954725718
b28bfac0-f7b7-431a-983f-5eff48c0a564,16,False,0.42583638588636474,0.4463493720367255,0.4070668198633784
b3f30e73-fc2f-4244-8b33-7976ab9f0a8f,28,False,0.41912446156320726,0.44066899679881355,0.39811730429628645
b4d9b0e5-771f-4c03-b687-1735d32ddd7a,17,False,0.41986150355626095,0.44074631570321904,0.3938400281733048
e0153812-af58-4609-bf14-e79088d9261c,15,False,0.4268997701728734,0.4494564300893898,0.4046283946058939
e720bfc9-617a-42a7-8b39-2962d23e7ae6,31,False,0.427578086815017,0.45131808611102614,0.4083555342646515
e808f998-8a9a-46a7-a40f-67e30001a045,7,False,0.4278696911579533,0.4478732918995846,0.39959881350338805
ea82ecc1-39fb-45e1-b5c0-6b3292475eca,1,False,0.4284613179951427,0.44849488502245555,0.40798810003284813
fa005e6f-1738-4386-81a5-09aff339d250,15,False,0.4268997701728734,0.4494564300893898,0.4046283946058939
fd7faecf-fab5-48fe-a9ca-7426b0f869e4,7,False,0.4278696911579533,0.4478732918995846,0.39959881350338805
fdfc1220-7455-4eed-9053-40bef5ad9d09,2,False,0.4251168136384298,0.44456758728010154,0.3953332414744798
