iteration,best_ndcg,best_book_ndcg,best_revenue
1,0.42552157879461416,0.4477430946187746,0.40598945598123753
2,0.42552157879461416,0.4477430946187746,0.40598945598123753
3,0.4308288446022294,0.45280742597384044,0.41061212665903496
4,0.4308288446022294,0.45280742597384044,0.41061212665903496
5,0.4308288446022294,0.45280742597384044,0.41061212665903496
6,0.4308288446022294,0.45280742597384044,0.41061212665903496
7,0.4308288446022294,0.45280742597384044,0.41061212665903496
8,0.4308288446022294,0.45280742597384044,0.41061212665903496
9,0.4308288446022294,0.45280742597384044,0.41061212665903496
10,0.4308288446022294,0.45280742597384044,0.41061212665903496
11,0.4308288446022294,0.45280742597384044,0.41061212665903496
12,0.4308288446022294,0.45280742597384044,0.41061212665903496
13,0.4308288446022294,0.45280742597384044,0.41061212665903496
14,0.4308288446022294,0.45280742597384044,0.41061212665903496
15,0.4308288446022294,0.45280742597384044,0.41061212665903496
16,0.4308288446022294,0.45280742597384044,0.41061212665903496
17,0.4308288446022294,0.45280742597384044,0.41061212665903496
18,0.4308288446022294,0.45280742597384044,0.41061212665903496
19,0.4308288446022294,0.45280742597384044,0.41061212665903496
20,0.4308288446022294,0.45280742597384044,0.41061212665903496
21,0.4308288446022294,0.45280742597384044,0.41061212665903496
22,0.4308288446022294,0.45280742597384044,0.41061212665903496
23,0.4308288446022294,0.45280742597384044,0.41061212665903496
24,0.4308288446022294,0.45280742597384044,0.41061212665903496
25,0.4308288446022294,0.45280742597384044,0.41061212665903496
26,0.4308288446022294,0.45280742597384044,0.41061212665903496
27,0.4308288446022294,0.45280742597384044,0.41061212665903496
28,0.4308288446022294,0.45280742597384044,0.41061212665903496
29,0.4308288446022294,0.45280742597384044,0.41061212665903496
30,0.4308288446022294,0.45280742597384044,0.41061212665903496
31,0.4308288446022294,0.45280742597384044,0.41061212665903496
32,0.4308288446022294,0.45280742597384044,0.41061212665903496
33,0.4308288446022294,0.45280742597384044,0.41061212665903496
34,0.4308288446022294,0.45280742597384044,0.41061212665903496
35,0.4308288446022294,0.45280742597384044,0.41061212665903496
36,0.4308288446022294,0.45280742597384044,0.41061212665903496
37,0.4308288446022294,0.45280742597384044,0.41061212665903496
38,0.4308288446022294,0.45280742597384044,0.41061212665903496
39,0.4308288446022294,0.45280742597384044,0.41061212665903496
40,0.4308288446022294,0.45280742597384044,0.41061212665903496
